{Stlmt=t} => {Class=True}
{Bkon8=t,Bkxwp=t} => {Class=True}
{Bkon8=t,Bxqsq=t} => {Class=True}
{Bkon8=t,Blxwp=t} => {Class=True}
{Bkon8=t,Bkxbq=f} => {Class=True}
{Bxqsq=t,Mulch=t} => {Class=True}
{Bkxcr=t,Mulch=t} => {Class=True}
{Blxwp=f,Mulch=t} => {Class=True}
{Mulch=t,R2ar8=t} => {Class=True}
{Mulch=t,Rkxwp=f} => {Class=True}
{Mulch=t,Rimmx=f} => {Class=True}
{Mulch=t,Wkcti=f} => {Class=True}
{Mulch=t,Reskr=f} => {Class=True}
{Bknwy=f,Mulch=t} => {Class=True}
{Dwipd=g,Wkna8=t} => {Class=True}
{Bkxcr=t,Wkna8=t} => {Class=True}
{Simpl=t,Wkna8=t} => {Class=True}
{Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f} => {Class=True}
{Wkna8=t,Wkovl=t} => {Class=True}
{R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkna8=t} => {Class=True}
{Katri5=n,Wkna8=t} => {Class=True}
{Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkna8=t} => {Class=True}
{Wkcti=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Wkna8=t} => {Class=True}
{Mulch=f,Wkna8=t} => {Class=True}
{Rimmx=f,Skrxp=t} => {Class=True}
{Bxqsq=t,Katri5=b} => {Class=True}
{Bkblk=f,Katri5=b} => {Class=True}
{Bkblk=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxcr=f,Bkxwp=t} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxcr=t,Bxqsq=t,Reskr=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Reskr=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxcr=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxcr=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxcr=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxcr=t,Bxqsq=t,Qxmsq=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,R2ar8=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Rxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t,Wkna8=f} => {Class=True}
{Bkon8=f,Bkxcr=t,Bxqsq=t,Dwipd=l,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Reskr=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,R2ar8=t,Skewr=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,R2ar8=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,R2ar8=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Katri5=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Rxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Wkna8=f} => {Class=True}
{Bkon8=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Katri5=n,Qxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Reskr=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Reskr=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l,Qxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Reskr=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skewr=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Skewr=t} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Reskr=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Reskr=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skewr=t,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skewr=t,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skewr=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Reskr=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Reskr=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Reskr=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkna8=f,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Reskr=f,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Katri5=n,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Skrxp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wkcti=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skrxp=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkcti=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Reskr=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Dsopp=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Rxmsq=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Skrxp=f,Wkna8=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t,Qxmsq=f,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f,Skrxp=f,Wkna8=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Wknck=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Cntxt=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=t,Simpl=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=t,Wkcti=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=t,Reskr=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Cntxt=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Blxwp=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Katri5=n,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Dsopp=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Cntxt=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=f,Wkna8=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wknck=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Skewr=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Simpl=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkcti=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Simpl=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Simpl=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Skewr=t,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Skewr=t,Wkcti=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Skewr=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Skewr=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Skrxp=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Wkovl=f,Wkpos=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkcti=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Skrxp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Reskr=f,Wkovl=f} => {Class=True}
{Bkblk=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkcti=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Reskr=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Reskr=f,Wkna8=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f,Skrxp=f,Wkovl=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Dsopp=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkon8=f,Bkona=f,Blxwp=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Skrxp=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkon8=f,Blxwp=t,Bxqsq=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=t,Skewr=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=t,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bxqsq=t,Simpl=t,Wkcti=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Katri5=n,Simpl=t,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Katri5=n,Simpl=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Simpl=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Simpl=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=t,Wkcti=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=t,Thrsk=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Reskr=f,Simpl=t,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Reskr=f,Simpl=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Reskr=f,Simpl=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Reskr=f,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Cntxt=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Katri5=n,Simpl=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t,Simpl=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Katri5=n,Skrxp=f,Wkovl=f} => {Class=True}
{Bkon8=f,Bxqsq=t,Cntxt=t,Katri5=n,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f,Reskr=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Wknck=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,R2ar8=t,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Skewr=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Katri5=n,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Simpl=f,Wkovl=f} => {Class=True}
{Bkona=f,Bkxbq=f,Bxqsq=t,Simpl=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f,Thrsk=f,Wkovl=f} => {Class=True}
{Bkspr=f,Bkxbq=f,Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Wknck=f,Wkovl=f} => {Class=True}
{Bkon8=f,Bkxbq=f,Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skewr=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f,Skewr=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Skewr=t,Wkovl=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Skewr=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skewr=t,Skrxp=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skewr=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkovl=f,Wkpos=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkcti=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Thrsk=f,Wkovl=f,Wkpos=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bknwy=f,Bkxbq=f,Bxqsq=t,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skrxp=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkna8=f,Wkovl=f,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Katri5=n,Wkcti=f,Wkovl=f} => {Class=True}
